category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume
Financials,doge-all-time-high-by-friday,doge-all-time-high-by-friday,0xb0976143916b41a364c705499cc62f5aa294497ef540771f12fdbcc1bc1b2d84,DOGE all time high by Friday?,No,closed,2024-03-04T17:19:23Z,2024-03-08T00:00:00Z,2024-03-09T07:15:29Z,19450.6
Financials,bitcoin-all-time-high-today,bitcoin-all-time-high-today,0x44ef109508d816f18b4f4ad70e2aeb6e456334150323bbf7ef0cf9a50f9e6fd6,Bitcoin all time high today?,No,closed,2024-03-04T17:02:37Z,2024-03-04T00:00:00Z,2024-03-05T07:04:08Z,68051
Financials,ethereum-all-time-high-by-friday,ethereum-all-time-high-by-friday,0x743c1a3bb7334674d3a36523c017ba9121f31f981a8adcdab9881ce3dd351158,Ethereum all time high by Friday?,No,closed,2024-03-04T16:45:21Z,2024-03-08T00:00:00Z,2024-03-09T07:02:38Z,41418.8
Financials,will-btc-hit-100000-in-march,what-price-will-btc-reach-in-march,0xe7b84d9cf7388fab81938f3f07dbc78de06ee302052e9152a016707c79baa75b,"Will BTC hit $100,000 in March?",No,closed,2024-02-28T15:39:43Z,2024-03-31T00:00:00Z,2024-04-01T06:31:50Z,104995
Financials,will-btc-hit-60000-in-march,what-price-will-btc-reach-in-march,0x0026f721f4dd4caef4c1adff3aae56a6938141b7996a5c86e5879e80b9340e7a,"Will BTC hit $60,000 in March?",Yes,closed,2024-02-28T15:39:42Z,2024-03-31T00:00:00Z,2024-03-02T09:01:08Z,13821.4
Financials,will-btc-hit-90000-in-march,what-price-will-btc-reach-in-march,0x8657be23cc69d2fb42695f4dbfe525ed3903f2694487e53b4a72a25bcc3d8838,"Will BTC hit $90,000 in March?",No,closed,2024-02-28T15:39:42Z,2024-03-31T00:00:00Z,2024-04-01T06:31:30Z,153821
Financials,will-btc-hit-70000-in-march,what-price-will-btc-reach-in-march,0xaccba604009082b49817b6a78536d2d568719fc3f75e35fd8c58efde2c400bc1,"Will BTC hit $70,000 in March?",Yes,closed,2024-02-28T15:39:42Z,2024-03-31T00:00:00Z,2024-03-08T18:48:51Z,110515
Financials,will-btc-hit-65000-in-march,what-price-will-btc-reach-in-march,0xf4d6bb94b2a5a1e395878203d7f348496bc7913efeecdf5d9c5e4274168f0ecd,"Will BTC hit $65,000 in March?",Yes,closed,2024-02-28T15:39:42Z,2024-03-31T00:00:00Z,2024-03-04T10:47:33Z,12338
Financials,will-btc-hit-80000-in-march,what-price-will-btc-reach-in-march,0x9680e41769b76d79cddffb9ace729d5141d8b5d94b5277461595031de5da3534,"Will BTC hit $80,000 in March?",No,closed,2024-02-28T15:39:42Z,2024-03-31T00:00:00Z,2024-04-01T06:31:46Z,261880
Financials,zircuit-airdrop-by-june-30,airdrops-by-june-30,0x7734667b7cf9b3db49d2f0a7583e87375310f88c43933d43437382e968b5421d,Zircuit airdrop by June 30?,No,closed,2024-02-27T21:44:38Z,2024-06-30T12:00:00Z,2024-07-01T07:54:54Z,79814.8
Financials,ethereum-all-time-high-in-q2-2024,ethereum-all-time-high-wen,0x078e249f83103b8767f8e45afbd3f12e4c9dc34b9ca6a0c870e866a08601d4b4,Ethereum all time high in Q2 2024?,No,closed,2024-02-27T19:09:31Z,2024-06-30T00:00:00Z,2024-07-01T07:20:12Z,198007
Financials,ethereum-all-time-high-in-q1-2024,ethereum-all-time-high-wen,0xc9c444e3e407a35906fb52d5283aca55f50a070ece8a2fe0d9c6af7ac37cc429,Ethereum all time high in Q1 2024?,No,closed,2024-02-27T19:09:22Z,2024-03-31T00:00:00Z,2024-04-01T07:50:53Z,64914.5
Financials,solana-all-time-high-in-q2,solana-all-time-high-wen,0x7bd389284c1c8eebda86495a582e90b6874ed1b89f570e4c7d21d3a0f3c750d5,Solana all time high in Q2?,No,closed,2024-02-27T19:03:00Z,2024-06-30T00:00:00Z,2024-07-01T07:35:48Z,56920
Financials,solana-all-time-high-in-q1,solana-all-time-high-wen,0xd1adbc250696e48cb97c28d8cb337b9500c1e232e2f8ce4038e1e16d12d9352f,Solana all time high in Q1?,No,closed,2024-02-27T19:03:00Z,2024-03-31T00:00:00Z,2024-04-01T07:50:49Z,24171.8
Financials,bitcoin-all-time-high-in-q1-2024,bitcoin-all-time-high-wen,0x5ab6c2dfac45f711228b313605c65ad0f3823d166997e9af10437ddd04794899,Bitcoin all time high in Q1?,Yes,closed,2024-02-27T18:28:00Z,2024-03-31T00:00:00Z,2024-03-05T19:03:05Z,14685.6
Financials,no-btc-all-time-high-in-2024,bitcoin-all-time-high-wen,0x6191de87c292a4aa3c7c4aa8225d1c796bd222503ff315d1554108f51bba7218,No BTC all time high in 2024?,No,closed,2024-02-27T18:28:00Z,2024-12-31T00:00:00Z,2024-03-05T19:02:37Z,4830
Financials,bitcoin-all-time-high-in-q2-2024,bitcoin-all-time-high-wen,0x65640e3f42089cebc40ee3b7b5cb62e9386c7df223b83c423a249d539cb69b5b,Bitcoin all time high in Q2?,No,closed,2024-02-27T18:28:00Z,2024-06-30T00:00:00Z,2024-03-05T19:30:55Z,4591
Financials,bitcoin-all-time-high-in-q4-2024,bitcoin-all-time-high-wen,0x6874f3bbffd0ff156b09768d1e1a5bdfaac48a7aaee9fbe1e883dccdc5f3d68d,Bitcoin all time high in Q4?,No,closed,2024-02-27T18:28:00Z,2024-12-31T00:00:00Z,2024-03-05T19:34:13Z,3723
Financials,bitcoin-all-time-high-in-q3-2024,bitcoin-all-time-high-wen,0x941b7830619af71de9d64c216040199ef0d4b0b528165ee22d04d9745b6182fd,Bitcoin all time high in Q3?,No,closed,2024-02-27T18:28:00Z,2024-09-30T00:00:00Z,2024-03-05T19:31:27Z,3323.24
Financials,will-btc-hit-60000-in-february,will-btc-hit-60000-in-february,0x354bf3b33d711e5bfcbf2bbc2a3c506f5d918893dfa31f2d2bbf8075b3d5f17d,"Will BTC hit $60,000 in February?",Yes,closed,2024-02-26T22:13:23Z,2024-02-29T00:00:00Z,2024-02-28T15:45:19Z,44164.3
Financials,will-uniswap-fee-switch-proposal-pass,will-uniswap-fee-switch-proposal-pass,0x444077bcb757136ae1d94e0af0b286434ff67955e765c458930049aaa0db2de5,"Will Uniswap's ""Fee Switch"" proposal pass?",No,closed,2024-02-23T16:36:11Z,2024-04-30T00:00:00Z,2024-05-01T06:10:07Z,33945.1
Financials,will-nyc-give-migrant-families-10000,will-nyc-give-migrant-families-10000,0x883e663ab3ccb9a515953fd524514d3b385ed71ce8790aa131eb9a0f6d612a43,"Will NYC give migrant families $10,000?",Yes,closed,2024-02-21T17:22:32Z,2024-04-30T00:00:00Z,2024-03-28T03:51:49Z,6934.9
Financials,taiko-airdrop-by-june-30,airdrops-by-june-30,0x442328c16a9dc25ddafd42efbe7c40895e1982ff0308257ba5f475b3260e0999,Taiko airdrop by June 30?,Yes,closed,2024-02-21T17:11:32Z,2024-06-30T12:00:00Z,2024-06-05T22:25:05Z,501529
Financials,puffer-airdrop-by-june-30,airdrops-by-june-30,0xf08e5e3d226b604021d387f0587e0a005a3e88a32c63845f4d6d26b9d5c6dc68,Puffer airdrop by June 30?,No,closed,2024-02-21T17:11:32Z,2024-06-30T12:00:00Z,2024-07-01T07:54:46Z,70678.5
Financials,swell-airdrop-by-june-30,airdrops-by-june-30,0xa5a40f22b59378af8e06d059934eaa8ad0e6dd0c91aee2f7033905aac3dfb4c7,Swell airdrop by June 30?,No,closed,2024-02-21T17:11:32Z,2024-06-30T12:00:00Z,2024-07-01T08:04:07Z,121928
Financials,eth-above-3000-on-march-1,eth-above-3000-on-march-1,0x88d1f0bcae5608371e66908020e2e6824fc44384d56f3a1eae023a81011ca414,"ETH above $3,000 on March 1?",Yes,closed,2024-02-21T01:14:32Z,2024-03-01T00:00:00Z,2024-03-01T19:02:15Z,109674
Financials,wif-listed-on-coinbase-or-binance-in-february,wif-listed-on-coinbase-or-binance-in-february,0x77b3797c99b75c8f747699c6cc92502465295a92477e886de51a68c535740c21,WIF listed on Coinbase or Binance in February?,No,closed,2024-02-15T21:45:59Z,2024-02-29T00:00:00Z,2024-03-01T08:02:55Z,35653.3
Financials,marginfi-airdrop-by-june-30,airdrops-by-june-30,0xafdbc2b140c6dd0a9f0596f91bb6524054a984ed96c2089a950a77a7bb41fdc5,MarginFi airdrop by June 30?,No,closed,2024-02-15T17:18:49Z,2024-06-28T12:00:00Z,2024-07-01T10:18:45Z,37491.5
Financials,drift-airdrop-by-june-30,airdrops-by-june-30,0x4d754e7a11e10983076618f64986997f68c41e60300ced92e553a05665d667b0,Drift airdrop by June 30?,Yes,closed,2024-02-15T17:18:41Z,2024-06-28T12:00:00Z,2024-05-16T20:27:38Z,127881
Financials,berachain-airdrop-by-june-30,airdrops-by-june-30,0x8a0f72d70c6843c1f12a6cedb67a96ad7ac1067067144703f85b230a7d3533e2,Berachain airdrop by June 30?,No,closed,2024-02-15T17:18:35Z,2024-06-28T12:00:00Z,2024-07-01T10:14:10Z,94595.6
Financials,layerzero-airdrop-by-june-30,airdrops-by-june-30,0xe71ffd6668b6f26eb8f850bb668a09b64b50dc400f704035594163796d385249,LayerZero airdrop by June 30?,Yes,closed,2024-02-15T17:18:27Z,2024-06-28T12:00:00Z,2024-06-20T21:08:21Z,729960
Financials,scroll-airdrop-by-june-30,airdrops-by-june-30,0x0c187b260d8e25faeb8c4741aabf5bf074889b2c2c9c3991ff54c50009a29dc2,Scroll airdrop by June 30?,No,closed,2024-02-15T17:18:21Z,2024-06-29T12:00:00Z,2024-07-01T07:19:44Z,138680
Financials,linea-airdrop-by-june-30,airdrops-by-june-30,0xbcf8f7764055a93d7def76d03856ca91057c4a85775c4fa281337e685cef4d60,Linea airdrop by June 30?,No,closed,2024-02-15T17:18:17Z,2024-06-29T12:00:00Z,2024-07-01T07:40:20Z,81059.9
Financials,will-eth-hit-3500-by-may-31,will-eth-hit-3500-by-may-31,0x6d38ab11d122559ec00473bad049fa1e39c0f5241c1cac5dd029aac5128b7ba2,"Will ETH hit $3,500 by May 31?",Yes,closed,2024-02-15T16:58:59Z,2024-05-31T00:00:00Z,2024-02-29T10:33:18Z,68793.7
Financials,will-wif-hit-1-by-march-15,will-wif-hit-1-by-march-15,0x0b420588320f29ab90f0e99af4e546a895f5815c7f13fd708f5688a59c8bcca3,Will WIF hit $1 by March 15?,Yes,closed,2024-02-14T23:17:39Z,2024-03-15T00:00:00Z,2024-03-01T12:45:57Z,104971
Financials,will-the-crypto-market-cap-be-between-1pt9-trillion-and-2-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x1b980a85c0d0ed5cbd9c44c22cb72a4ddd8af01b59b2a99b396aad5b8daf41ab,Will the crypto market cap be between 1.9 trillion and 2 trillion on March 1?,No,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T08:30:51Z,8979.35
Financials,will-the-crypto-market-cap-be-less-than-1pt8-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x256d1ae506cea65e2c207415e04711aac3fa2024056560f702062614a7a8afb1,Will the crypto market cap be less than 1.8 trillion on March 1?,No,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T08:15:58Z,17152.6
Financials,will-the-crypto-market-cap-be-greater-than-2pt2-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x2a2ae8a10e03c394099d04de13a3f9e9c166ef196549b29e71a70ab39e66869b,Will the crypto market cap be greater than 2.2 trillion on March 1?,Yes,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T01:47:04Z,44174.6
Financials,will-the-crypto-market-cap-be-between-2pt1-trillion-and-2pt2-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x7e0c5d4d51529f03fc333173bb6e5b6eff49ddd0b399edd73ebb64fec15094aa,Will the crypto market cap be between 2.1 trillion and 2.2 trillion on March 1?,No,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T08:32:43Z,21494.1
Financials,will-the-crypto-market-cap-be-between-2-trillion-and-2pt1-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x86c30fc7ec352fa7eae75ea10a34d0839690c2aeca95f214b13368090c2e2bf8,Will the crypto market cap be between 2 trillion and 2.1 trillion on March 1?,No,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T08:33:07Z,16654.7
Financials,will-the-crypto-market-cap-be-between-1pt8-trillion-and-1pt9-trillion-on-march-1,total-crypto-market-cap-on-march-1,0x9b27b82498075b6389c49abe7fcf11d39ca54256ce8b841e53a51b01b06dfe17,Will the crypto market cap be between 1.8 trillion and 1.9 trillion on March 1?,No,closed,2024-02-14T21:59:00Z,2024-02-27T00:00:00Z,2024-03-03T08:33:09Z,20520.4
Financials,rainbow-airdrop-by-june-30,airdrops-by-june-30,0x029d7c8765353d7551ab732b1eb98fc61bcc23badec427377268f4755fc01c1e,Rainbow airdrop by June 30?,No,closed,2024-02-14T21:38:00Z,2024-06-28T12:00:00Z,2024-07-01T07:05:56Z,64058.7
Financials,zksync-airdrop-by-june-30,airdrops-by-june-30,0xb94b3f423602fc4c7914fff5c14f4f0f7ea61f997535d00d8d03f7213b2c6113,zkSync airdrop by June 30?,Yes,closed,2024-02-14T21:38:00Z,2024-06-28T12:00:00Z,2024-06-17T09:31:18Z,1.73537e+06
Financials,rabby-airdrop-by-june-30,airdrops-by-june-30,0xc9058addb8f0f422eff95bbe7c14384d3d4600d26109c3f19fb8e2b4a3cc34bb,Rabby airdrop by June 30?,No,closed,2024-02-14T21:38:00Z,2024-06-28T12:00:00Z,2024-07-01T07:40:16Z,93645.9
Financials,blast-airdrop-by-june-30,airdrops-by-june-30,0x632d80131965486c8a1a7c7adb61bd667e3ffc84a079ce94e8c99ef065f42611,Blast airdrop by June 30?,Yes,closed,2024-02-14T21:37:00Z,2024-06-28T12:00:00Z,2024-06-26T18:05:09Z,366875
Financials,base-airdrop-by-june-30,airdrops-by-june-30,0x961c210811570905b5eb8df00272a7760c77dcfe44ddf5b7f8503695d887c3cb,Base airdrop by June 30?,No,closed,2024-02-14T21:37:00Z,2024-06-28T12:00:00Z,2024-07-01T06:25:52Z,268036
Financials,pudgy-penguins-airdrop-by-june-30,airdrops-by-june-30,0xc658df8956ff35b1467457b9817913959763311038688b75e865a8098150a199,Pudgy Penguins airdrop by June 30?,No,closed,2024-02-14T21:37:00Z,2024-06-28T12:00:00Z,2024-07-01T07:59:23Z,44213.3
Financials,aleo-airdrop-by-june-30,airdrops-by-june-30,0xe7c43eda621df40f413086178b8b9f1995948e334760c0569cb0b4e7253c3a87,Aleo airdrop by June 30?,No,closed,2024-02-14T21:37:00Z,2024-06-28T00:00:00Z,2024-07-01T09:08:58Z,174682
